"Order ID","Order Key",Title,"Order Total","Completed Date","Order Status","Discount Amount ","Coupon Code","Coupons Used","Total Discount Amount","Total Fee Amount","Fee Taxes","Refund Total","Refund ID","Refund Amounts","Refund Reason","Refund Date","Refund Author Email"
5668,wc_order_5cd6bd5be4fa6,"Order - May 11, 2019 @ 10:17 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5670,wc_order_5cd6d1a5ed28f,"Order - May 11, 2019 @ 11:44 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5673,wc_order_5cd6e5c38aa80,"Order - May 12, 2019 @ 01:09 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5676,wc_order_5cd760a354796,"Order - May 12, 2019 @ 09:54 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5678,wc_order_5cd7768e2c66d,"Order - May 12, 2019 @ 11:27 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5682,wc_order_5cd78b0be2130,"Order - May 12, 2019 @ 12:55 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5685,wc_order_5cd7a9c55c55a,"Order - May 12, 2019 @ 03:06 PM",49.95,,wc-pending,,,,0,,,0,,,,,
5687,wc_order_5cd7cc6aa57f6,"Order - May 12, 2019 @ 05:34 PM",49.95,,wc-failed,,,,0,,,0,,,,,
5689,wc_order_5cd7d168c5c2d,"Order - May 12, 2019 @ 05:55 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5691,wc_order_5cd7da3168cf5,"Order - May 12, 2019 @ 06:32 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5693,wc_order_5cd7e515c5474,"Order - May 12, 2019 @ 07:19 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5695,wc_order_5cd7eb54a6afa,"Order - May 12, 2019 @ 07:45 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5697,wc_order_5cd7f3c558f76,"Order - May 12, 2019 @ 08:21 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5706,wc_order_5cd7fb60238f6,"Order - May 12, 2019 @ 08:54 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5708,wc_order_5cd7ff0be573e,"Order - May 12, 2019 @ 09:10 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
5710,wc_order_5cd800bcdd495,"Order - May 12, 2019 @ 09:17 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5712,wc_order_5cd80fed1fc1a,"Order - May 12, 2019 @ 10:22 PM",49.95,,wc-pending,,,,0,,,0,,,,,
5714,wc_order_5cd8154c8ca69,"Order - May 12, 2019 @ 10:45 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5716,wc_order_5cd817ab728b5,"Order - May 12, 2019 @ 10:55 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5718,wc_order_5cd82cbe7a4e9,"Order - May 13, 2019 @ 12:25 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5723,wc_order_5cd890197a246,"Order - May 13, 2019 @ 07:28 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5732,wc_order_5cd89ab0edf29,"Order - May 13, 2019 @ 08:14 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
5734,wc_order_5cd8b5358371b,"Order - May 13, 2019 @ 10:07 AM",89.95,,wc-pending,,,,0,,,0,,,,,
5736,wc_order_5cd8bc7115de2,"Order - May 13, 2019 @ 10:38 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5738,wc_order_5cd8bfb5f136c,"Order - May 13, 2019 @ 10:52 AM",49.95,,wc-pending,,,,0,,,0,,,,,
5742,wc_order_5cd8c2893eff3,"Order - May 13, 2019 @ 11:04 AM",99.90,,wc-scripted,,,,0,,,0,,,,,
5744,wc_order_5cd8c2a41ac78,"Order - May 13, 2019 @ 11:04 AM",99.95,,wc-cancelled,,,,0,,,0,,,,,
5748,wc_order_5cd8dc317f0bc,"Order - May 13, 2019 @ 12:53 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5751,wc_order_5cd8f2d156433,"Order - May 13, 2019 @ 02:30 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
5753,wc_order_5cd8f30811a0d,"Order - May 13, 2019 @ 02:31 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5756,wc_order_5cd8f4e9450be,"Order - May 13, 2019 @ 02:39 PM",49.95,,wc-pending,,,,0,,,0,,,,,
5760,wc_order_5cd9020dae843,"Order - May 13, 2019 @ 03:35 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5764,wc_order_5cd90e6edab25,"Order - May 13, 2019 @ 04:27 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5767,wc_order_5cd92e3ad116c,"Order - May 13, 2019 @ 06:43 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5769,wc_order_5cd93b74c3ede,"Order - May 13, 2019 @ 07:40 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5771,wc_order_5cd945670d83e,"Order - May 13, 2019 @ 08:22 PM",49.95,,wc-failed,,,,0,,,0,,,,,
5773,wc_order_5cd946a966136,"Order - May 13, 2019 @ 08:27 PM",44.95,,wc-scripted,,,,0,,,0,,,,,
5775,wc_order_5cd94964d9245,"Order - May 13, 2019 @ 08:39 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5781,wc_order_5cd95854ca383,"Order - May 13, 2019 @ 09:43 PM",379.95,,wc-failed,,,,0,,,0,,,,,
5783,wc_order_5cd96d98ea698,"Order - May 13, 2019 @ 11:14 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5785,wc_order_5cd981636f541,"Order - May 14, 2019 @ 12:38 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5792,wc_order_5cd9b7ad7573f,"Order - May 14, 2019 @ 04:30 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5794,wc_order_5cd9c0d7b0030,"Order - May 14, 2019 @ 05:09 AM",99.95,,wc-pending,,,,0,,,0,,,,,
5796,wc_order_5cd9c53c8a085,"Order - May 14, 2019 @ 05:27 AM",49.95,,wc-failed,,,,0,,,0,,,,,
5798,wc_order_5cd9c8971b3ff,"Order - May 14, 2019 @ 05:42 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
5800,wc_order_5cd9d073c94fd,"Order - May 14, 2019 @ 06:15 AM",379.95,,wc-scripted,,,,0,,,0,,,,,
5802,wc_order_5cd9d0fbd024d,"Order - May 14, 2019 @ 06:18 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5804,wc_order_5cd9dff7025a4,"Order - May 14, 2019 @ 07:21 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5816,wc_order_5cd9e5a6a6f5e,"Order - May 14, 2019 @ 07:46 AM",89.95,,wc-failed,,,,0,,,0,,,,,
5818,wc_order_5cd9e6ffacdc1,"Order - May 14, 2019 @ 07:51 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5820,wc_order_5cd9f1be40f0b,"Order - May 14, 2019 @ 08:37 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
5830,wc_order_5cd9f6d683ffc,"Order - May 14, 2019 @ 08:59 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
5837,wc_order_5cd9feba7f870,"Order - May 14, 2019 @ 09:33 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5839,wc_order_5cda0a5da2379,"Order - May 14, 2019 @ 10:22 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
5845,wc_order_5cda18944bb53,"Order - May 14, 2019 @ 11:23 AM",99.95,,wc-failed,,,,0,,,0,,,,,
5855,wc_order_5cda27b77800c,"Order - May 14, 2019 @ 12:28 PM",199.95,,wc-cancelled,,,,0,,,0,,,,,
5857,wc_order_5cda292772db0,"Order - May 14, 2019 @ 12:34 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
5859,wc_order_5cda2d480a409,"Order - May 14, 2019 @ 12:51 PM",99.95,,wc-pending,,,,0,,,0,,,,,
5869,wc_order_5cda34472a5c5,"Order - May 14, 2019 @ 01:21 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5893,wc_order_5cda3ee90178f,"Order - May 14, 2019 @ 02:07 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5898,wc_order_5cda48d49a0ea,"Order - May 14, 2019 @ 02:49 PM",49.95,,wc-pending,,,,0,,,0,,,,,
5900,wc_order_5cda4bb4be76b,"Order - May 14, 2019 @ 03:01 PM",179.95,,wc-scripted,,,,0,,,0,,,,,
5901,wc_order_5cda5451ca16c,"Order - May 14, 2019 @ 03:38 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
5903,wc_order_5cda546e0d84c,"Order - May 14, 2019 @ 03:38 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5905,wc_order_5cda59dadd925,"Order - May 14, 2019 @ 04:02 PM",49.95,,wc-pending,,,,0,,,0,,,,,
5907,wc_order_5cda5a65dec24,"Order - May 14, 2019 @ 04:04 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
5909,wc_order_5cda5bb4dbd3e,"Order - May 14, 2019 @ 04:09 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5915,wc_order_5cda749ebcedf,"Order - May 14, 2019 @ 05:56 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5919,wc_order_5cda89c3dc776,"Order - May 14, 2019 @ 07:26 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5922,wc_order_5cda9938ae5bd,"Order - May 14, 2019 @ 08:32 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5924,wc_order_5cdaa7a2bac7d,"Order - May 14, 2019 @ 09:33 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5926,wc_order_5cdaaa3f58e0c,"Order - May 14, 2019 @ 09:45 PM",99.95,,wc-pending,,,,0,,,0,,,,,
5932,wc_order_5cdaad378dcb3,"Order - May 14, 2019 @ 09:57 PM",44.95,,wc-pending,,,,0,,,0,,,,,
5934,wc_order_5cdab7a02a03a,"Order - May 14, 2019 @ 10:42 PM",199.95,,wc-pending,,,,0,,,0,,,,,
5936,wc_order_5cdab8eec7c67,"Order - May 14, 2019 @ 10:47 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
5938,wc_order_5cdac43413553,"Order - May 14, 2019 @ 11:35 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
5940,wc_order_5cdac73d4997a,"Order - May 14, 2019 @ 11:48 PM",199.90,,wc-failed,,,,0,,,0,,,,,
5942,wc_order_5cdadad3305cd,"Order - May 15, 2019 @ 01:12 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5944,wc_order_5cdae35529563,"Order - May 15, 2019 @ 01:48 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5958,wc_order_5cdb503195e02,"Order - May 15, 2019 @ 09:33 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
5960,wc_order_5cdb5abad244b,"Order - May 15, 2019 @ 10:18 AM",49.95,,wc-pending,,,,0,,,0,,,,,
5963,wc_order_5cdb5ff488c83,"Order - May 15, 2019 @ 10:40 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
5965,wc_order_5cdb62d68a358,"Order - May 15, 2019 @ 10:52 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5970,wc_order_5cdb676c5903b,"Order - May 15, 2019 @ 11:12 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
5973,wc_order_5cdb7ece26174,"Order - May 15, 2019 @ 12:51 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5975,wc_order_5cdb80e791205,"Order - May 15, 2019 @ 01:00 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5977,wc_order_5cdb87f5b6429,"Order - May 15, 2019 @ 01:31 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5979,wc_order_5cdb889e4b81c,"Order - May 15, 2019 @ 01:33 PM",299.85,,wc-scripted,,,,0,,,0,,,,,
5981,wc_order_5cdb8ffba7fc4,"Order - May 15, 2019 @ 02:05 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5988,wc_order_5cdbc02b466e9,"Order - May 15, 2019 @ 05:30 PM",49.95,,wc-pending,,,,0,,,0,,,,,
5990,wc_order_5cdbca20c6a32,"Order - May 15, 2019 @ 06:13 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5992,wc_order_5cdbccf7957a8,"Order - May 15, 2019 @ 06:25 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
5994,wc_order_5cdbd8ae27011,"Order - May 15, 2019 @ 07:15 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
5998,wc_order_5cdbe1bcdc30d,"Order - May 15, 2019 @ 07:54 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6002,wc_order_5cdbf5652a550,"Order - May 15, 2019 @ 09:17 PM",299.00,,wc-scripted,,,,0,,,0,,,,,
6004,wc_order_5cdc03994f91d,"Order - May 15, 2019 @ 10:18 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6006,wc_order_5cdc0bee2d0c8,"Order - May 15, 2019 @ 10:54 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6008,wc_order_5cdc0dfb571f5,"Order - May 15, 2019 @ 11:02 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6010,wc_order_5cdc1ab2ac19f,"Order - May 15, 2019 @ 11:57 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6012,wc_order_5cdc1b37511bb,"Order - May 15, 2019 @ 11:59 PM",49.95,,wc-pending,,,,0,,,0,,,,,
6013,wc_order_5cdc1b38067c8,"Order - May 15, 2019 @ 11:59 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
6017,wc_order_5cdc78c09be2d,"Order - May 16, 2019 @ 06:38 AM",99.95,,wc-failed,,,,0,,,0,,,,,
6019,wc_order_5cdc7eec4dff4,"Order - May 16, 2019 @ 07:04 AM",89.95,,wc-failed,,,,0,,,0,,,,,
6025,wc_order_5cdc7fdd82eba,"Order - May 16, 2019 @ 07:08 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6032,wc_order_5cdc82e671929,"Order - May 16, 2019 @ 07:21 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6035,wc_order_5cdc88ef6c609,"Order - May 16, 2019 @ 07:47 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6037,wc_order_5cdc9235368c8,"Order - May 16, 2019 @ 08:27 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
6042,wc_order_5cdca91b83894,"Order - May 16, 2019 @ 10:04 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6044,wc_order_5cdcb524c75ec,"Order - May 16, 2019 @ 10:56 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6046,wc_order_5cdcba742ff8a,"Order - May 16, 2019 @ 11:18 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6048,wc_order_5cdcc76b52e75,"Order - May 16, 2019 @ 12:14 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6050,wc_order_5cdccaea5223e,"Order - May 16, 2019 @ 12:28 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6053,wc_order_5cdcd356401e6,"Order - May 16, 2019 @ 01:04 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6055,wc_order_5cdcda2c7a618,"Order - May 16, 2019 @ 01:34 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6065,wc_order_5cdce46eb2669,"Order - May 16, 2019 @ 02:17 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6067,wc_order_5cdce513bcac1,"Order - May 16, 2019 @ 02:20 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6071,wc_order_5cdcebe8ebcb9,"Order - May 16, 2019 @ 02:49 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6073,wc_order_5cdcef00cdedd,"Order - May 16, 2019 @ 03:02 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6075,wc_order_5cdcef5d45c19,"Order - May 16, 2019 @ 03:04 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6080,wc_order_5cdcffa185dec,"Order - May 16, 2019 @ 04:13 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6083,wc_order_5cdd090fe4b89,"Order - May 16, 2019 @ 04:54 PM",49.95,,wc-cancelled,,,,0,,,0,,,,,
6085,wc_order_5cdd0be919756,"Order - May 16, 2019 @ 05:06 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6088,wc_order_5cdd148553584,"Order - May 16, 2019 @ 05:43 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6090,wc_order_5cdd17243ce39,"Order - May 16, 2019 @ 05:54 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
6092,wc_order_5cdd39a7d7c6a,"Order - May 16, 2019 @ 08:21 PM",49.95,,wc-pending,,,,0,,,0,,,,,
6094,wc_order_5cdd3b64273d3,"Order - May 16, 2019 @ 08:28 PM",99.95,,wc-pending,,,,0,,,0,,,,,
6096,wc_order_5cdd40286e378,"Order - May 16, 2019 @ 08:49 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6098,wc_order_5cdd43a4a0146,"Order - May 16, 2019 @ 09:04 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6100,wc_order_5cdd4bb813265,"Order - May 16, 2019 @ 09:38 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6102,wc_order_5cdd50c4edffe,"Order - May 16, 2019 @ 10:00 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6111,wc_order_5cdd5d0f9274f,"Order - May 16, 2019 @ 10:52 PM",99.95,,wc-failed,,,,0,,,0,,,,,
6113,wc_order_5cdd6b0acd214,"Order - May 16, 2019 @ 11:52 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6115,wc_order_5cdd748c3d566,"Order - May 17, 2019 @ 12:32 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6118,wc_order_5cdd7d8c9b457,"Order - May 17, 2019 @ 01:11 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6120,wc_order_5cdd9ddd342ba,"Order - May 17, 2019 @ 03:29 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6122,wc_order_5cddbee844d48,"Order - May 17, 2019 @ 05:50 AM",49.95,,wc-failed,,,,0,,,0,,,,,
6124,wc_order_5cddcec0eb211,"Order - May 17, 2019 @ 06:57 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
6133,wc_order_5cdddc42372bc,"Order - May 17, 2019 @ 07:55 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6135,wc_order_5cdddc7f1eae7,"Order - May 17, 2019 @ 07:56 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6137,wc_order_5cdde6379ecd6,"Order - May 17, 2019 @ 08:37 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6139,wc_order_5cdde8a4c626d,"Order - May 17, 2019 @ 08:48 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6141,wc_order_5cddf65207971,"Order - May 17, 2019 @ 09:46 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6143,wc_order_5cddfba4bf33d,"Order - May 17, 2019 @ 10:09 AM",299.00,,wc-scripted,,,,0,,,0,,,,,
6151,wc_order_5cddfea835a3c,"Order - May 17, 2019 @ 10:22 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6153,wc_order_5cde0b325833c,"Order - May 17, 2019 @ 11:15 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
6155,wc_order_5cde0bf900574,"Order - May 17, 2019 @ 11:18 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
6159,wc_order_5cde131851788,"Order - May 17, 2019 @ 11:49 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6162,wc_order_5cde2a8f8cbf2,"Order - May 17, 2019 @ 01:29 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6165,wc_order_5cde320c34985,"Order - May 17, 2019 @ 02:01 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
6172,wc_order_5cde41072aed2,"Order - May 17, 2019 @ 03:05 PM",49.95,,wc-failed,,,,0,,,0,,,,,
6177,wc_order_5cde4c3163429,"Order - May 17, 2019 @ 03:52 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6179,wc_order_5cde4d5589953,"Order - May 17, 2019 @ 03:57 PM",49.95,,wc-failed,,,,0,,,0,,,,,
6183,wc_order_5cde5028407a6,"Order - May 17, 2019 @ 04:09 PM",299.00,,wc-scripted,,,,0,,,0,,,,,
6187,wc_order_5cde607a21d73,"Order - May 17, 2019 @ 05:19 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6189,wc_order_5cde62d869106,"Order - May 17, 2019 @ 05:29 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6191,wc_order_5cde702f8ac7b,"Order - May 17, 2019 @ 06:26 PM",299.00,,wc-scripted,,,,0,,,0,,,,,
6193,wc_order_5cde79392995b,"Order - May 17, 2019 @ 07:04 PM",199.95,,wc-failed,,,,0,,,0,,,,,
6202,wc_order_5cde8217ab582,"Order - May 17, 2019 @ 07:42 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6204,wc_order_5cde823ea3baf,"Order - May 17, 2019 @ 07:43 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
6207,wc_order_5cde89f80c3f4,"Order - May 17, 2019 @ 08:16 PM",199.95,,wc-pending,,,,0,,,0,,,,,
6209,wc_order_5cde94a36abf4,"Order - May 17, 2019 @ 09:01 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6211,wc_order_5cde968081059,"Order - May 17, 2019 @ 09:09 PM",44.95,,wc-pending,,,,0,,,0,,,,,
6213,wc_order_5cde97dbe0830,"Order - May 17, 2019 @ 09:15 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6215,wc_order_5cde9f475b43b,"Order - May 17, 2019 @ 09:47 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6217,wc_order_5cde9f4c49052,"Order - May 17, 2019 @ 09:47 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6226,wc_order_5cdead0a17943,"Order - May 17, 2019 @ 10:46 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6228,wc_order_5cdec0f3a9e25,"Order - May 18, 2019 @ 12:10 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6230,wc_order_5cdedbdfce6b7,"Order - May 18, 2019 @ 02:05 AM",379.95,,wc-scripted,,,,0,,,0,,,,,
6232,wc_order_5cdf1f6311137,"Order - May 18, 2019 @ 06:53 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6238,wc_order_5cdf46533b71f,"Order - May 18, 2019 @ 09:40 AM",179.95,,wc-pending,,,,0,,,0,,,,,
6240,wc_order_5cdf47891c96f,"Order - May 18, 2019 @ 09:45 AM",49.95,,wc-failed,,,,0,,,0,,,,,
6242,wc_order_5cdf4ec009eaf,"Order - May 18, 2019 @ 10:16 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6244,wc_order_5cdf66b896735,"Order - May 18, 2019 @ 11:58 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6250,wc_order_5cdf6e89cd4fc,"Order - May 18, 2019 @ 12:31 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6252,wc_order_5cdf71c828e6b,"Order - May 18, 2019 @ 12:45 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6254,wc_order_5cdf73df96629,"Order - May 18, 2019 @ 12:54 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6259,wc_order_5cdf7f5f81b9f,"Order - May 18, 2019 @ 01:43 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6261,wc_order_5cdf8c735498d,"Order - May 18, 2019 @ 02:39 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6264,wc_order_5cdf9cebe61bb,"Order - May 18, 2019 @ 03:49 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6266,wc_order_5cdfa28bccfbd,"Order - May 18, 2019 @ 04:13 PM",49.95,,wc-pending,,,,0,,,0,,,,,
6268,wc_order_5cdfa3219ed5a,"Order - May 18, 2019 @ 04:16 PM",99.95,,wc-pending,,,,0,,,0,,,,,
6270,wc_order_5cdfb3714f103,"Order - May 18, 2019 @ 05:25 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6272,wc_order_5cdfb3e0c1ffb,"Order - May 18, 2019 @ 05:27 PM",89.95,,wc-pending,,,,0,,,0,,,,,
6274,wc_order_5cdfb4a9223a1,"Order - May 18, 2019 @ 05:30 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6276,wc_order_5cdfbd55dae1f,"Order - May 18, 2019 @ 06:07 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
6278,wc_order_5cdfd4b7073ec,"Order - May 18, 2019 @ 07:47 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6280,wc_order_5cdfe1a642c7e,"Order - May 18, 2019 @ 08:42 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6282,wc_order_5cdff6fa1224e,"Order - May 18, 2019 @ 10:13 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6284,wc_order_5ce009e73a3e8,"Order - May 18, 2019 @ 11:34 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6296,wc_order_5ce072ad36fc0,"Order - May 19, 2019 @ 07:01 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6298,wc_order_5ce080159964c,"Order - May 19, 2019 @ 07:58 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
6300,wc_order_5ce083f8c7955,"Order - May 19, 2019 @ 08:15 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6302,wc_order_5ce099bf36849,"Order - May 19, 2019 @ 09:48 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6308,wc_order_5ce0b7ca337c2,"Order - May 19, 2019 @ 11:56 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
6310,wc_order_5ce0bd761a638,"Order - May 19, 2019 @ 12:20 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
6312,wc_order_5ce0da42d4e3f,"Order - May 19, 2019 @ 02:23 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6314,wc_order_5ce0dd63ddfd3,"Order - May 19, 2019 @ 02:36 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6320,wc_order_5ce0e602b937f,"Order - May 19, 2019 @ 03:13 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6322,wc_order_5ce0fa5a72e1c,"Order - May 19, 2019 @ 04:40 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6324,wc_order_5ce0ffdd39eb3,"Order - May 19, 2019 @ 05:03 PM",49.95,,wc-pending,,,,0,,,0,,,,,
6326,wc_order_5ce1022e6c499,"Order - May 19, 2019 @ 05:13 PM",99.95,,wc-pending,,,,0,,,0,,,,,
6328,wc_order_5ce1026fa0d84,"Order - May 19, 2019 @ 05:14 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6335,wc_order_5ce104979b573,"Order - May 19, 2019 @ 05:24 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
6337,wc_order_5ce10873e3ce5,"Order - May 19, 2019 @ 05:40 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6339,wc_order_5ce11f24196fc,"Order - May 19, 2019 @ 07:17 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6341,wc_order_5ce11fa9cbffb,"Order - May 19, 2019 @ 07:19 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
6344,wc_order_5ce12ffaac31e,"Order - May 19, 2019 @ 08:29 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
6351,wc_order_5ce13d2f13f3d,"Order - May 19, 2019 @ 09:25 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
